title,company,skills,link
Data Analyst,HR Empower Consultancy,"SQL , frameworks , XML , JavaScript , ETL , SPSS , SAS , problem solving skills , Analytical Skills",https://www.timesjobs.com/job-detail/data-analyst-hr-empower-consultancy-sonepat-yamunanagar-shimla-ranchi-thrissur-0-to-1-yrs-jobid-TKKjtYucsf5zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,NIRVANA DIGITAL STUDIOS PRIVATE LIMITED,"sql , python , Tableau , Microsoft Power BI , Looker Studio , google sheets , Microsoft Office Excel",https://www.timesjobs.com/job-detail/data-analyst-nirvana-digital-studios-private-limited-mumbai-2-to-4-yrs-jobid-hQYVaqSJ5P9zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,HR Empower Consultancy,"SQL , frameworks , XML , JavaScript , ETL , SPSS , SAS , problem solving skills , Analytical Skills",https://www.timesjobs.com/job-detail/data-analyst-hr-empower-consultancy-vijayawada-mehsana-sonepat-hamirpur-ratlam-0-to-1-yrs-jobid-YxZf5ShN76JzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,HR Empower Consultancy,"databases , SQL , XML , ETL frameworks , Excel , SPSS , SAS , analytical skills , Javascript",https://www.timesjobs.com/job-detail/data-analyst-hr-empower-consultancy-bilaspur-sonepat-jabalpur-fatehgarh-sahib-vellore-0-to-1-yrs-jobid-ucRKp__SLASH__nEJ5ZzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,HR Empower Consultancy,"databases , SQL , XML , ETL frameworks , Excel , SPSS , SAS , analytical skills , Javascript",https://www.timesjobs.com/job-detail/data-analyst-hr-empower-consultancy-bengaluru-bangalore-hyderabad-secunderabad-bhagalpur-bhilai-durg-vadodara-0-to-1-yrs-jobid-0G1SfmGoW5VzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Prashant Pandey,"Data Analysis , sql , Business Analyst , analyst , senior analyst",https://www.timesjobs.com/job-detail/data-analyst-prashant-pandey-mumbai-pune-1-to-6-yrs-jobid-V4FFX__SLASH__dCWxRzpSvf__PLUS__uAgZw==&source=srp
,SKYWALK VISA IMMIGRATION SERVICES LLP,"Analysis Design , Business Analysis , manager , Business Market Analysis , analysis",https://www.timesjobs.com/job-detail/analytics-manager-skywalk-visa-immigration-australia-null-1-to-6-yrs-jobid-zVSotG4AtLdzpSvf__PLUS__uAgZw==&source=srp
,GENIQUE MANAGEMENT SERVICES PRIVATE LIMITED,"full stack , java , Html , css , .net , javascript , php , Database , sql , oracle , reactjs , angularjs , Bootstrap , c# , asp.net , nodejs , Mongodb , Python",https://www.timesjobs.com/job-detail/full-stack-web-developer-genique-management-services-private-limited-pune-hyderabad-secunderabad-rajkot-bengaluru-bangalore-bhubaneshwar-6-to-11-yrs-jobid-KbuP__PLUS__Wx0hE9zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,PRIMEX IMMIGRATION LLP,"Data Analysis ,dataanalyst, analyst",https://www.timesjobs.com/job-detail/data-analyst-job-in-canada-primex-immigration-llp-canada-3-to-8-yrs-jobid-YmX21jnUfptzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,PRIMEX IMMIGRATION LLP,"Data Analysis ,dataanalyst, Data Gathering",https://www.timesjobs.com/job-detail/data-analyst-job-in-australia-primex-immigration-llp-australia-3-to-8-yrs-jobid-tOWkNV__PLUS__azudzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,PRIMEX IMMIGRATION LLP,"Data Analysis , Data Visualization ,DataAnalyst, analyst",https://www.timesjobs.com/job-detail/data-analyst-job-in-singapore-primex-immigration-llp-singapore-3-to-8-yrs-jobid-6pUSz71A57VzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,PRIMEX IMMIGRATION LLP,"Analyst ,dataanalyst, Data Analysis , Data Visualization",https://www.timesjobs.com/job-detail/data-analyst-job-in-luxembourg-primex-immigration-llp-3-to-8-yrs-jobid-6FulQitOKT5zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,TALENT VAULT LLP,"Data Analysis ,dataanalyst, analyst , Data Clustering , Data visualization",https://www.timesjobs.com/job-detail/data-analyst-job-in-canada-talent-vault-llp-canada-3-to-8-yrs-jobid-MpA8tRpqM8xzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,TALENT VAULT LLP,"Data Analysis , Data Visualization ,DataAnalyst, analyst , senior analyst",https://www.timesjobs.com/job-detail/data-analyst-job-in-singapore-talent-vault-llp-singapore-3-to-8-yrs-jobid-k9k3CbyP9qBzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,TALENT VAULT LLP,"Data Analysis ,dataanalyst, Analysis , Data Visualization , Data Analytics",https://www.timesjobs.com/job-detail/data-analyst-job-in-luxembourg-talent-vault-llp-3-to-8-yrs-jobid-DfuKgLyeEP1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,TALENT VAULT LLP,"DataAnalyst, Data Analysis , Analyst , Data Cleaning , Data Validation , Data Management",https://www.timesjobs.com/job-detail/data-analyst-job-in-australia-talent-vault-llp-australia-3-to-8-yrs-jobid-EnMiY__SLASH__JKCvJzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,dataanalyst,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-jalgaon-kolhapur-nagpur-solapur-0-to-1-yrs-jobid-hR4mlCKNN__SLASH__VzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Araca Solutions,": Experience with performance tuning Power BI datasets and reports with Direct and Import mode , Aggregations , Filter Contexts , Partitioning , Row Level Security",https://www.timesjobs.com/job-detail/lead-data-analyst-arting-digital-private-limited-bengaluru-bangalore-10-to-16-yrs-jobid-ueNEUv5TPNxzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Aerro outsourcing pvt ltd,"Data Analysis , Data Base Administration",https://www.timesjobs.com/job-detail/data-analyst-database-administrator-aerro-outsourcing-pvt-ltd-abu-dhabi-dubai-australia-canada-hong-kong-1-to-6-yrs-jobid-5e__PLUS__ALhO8vNxzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,data analysis,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-jalgaon-kolhapur-nagpur-solapur-0-to-1-yrs-jobid-__PLUS__Apa0wY__PLUS__IM1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,dataanalyst,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-amravati-aurangabad-sangli-satara-0-to-1-yrs-jobid-bvGx7WJJ__PLUS__EhzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,.,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-amravati-aurangabad-sangli-satara-0-to-1-yrs-jobid-ye20O9Xb__SLASH__2lzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,.,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-amravati-aurangabad-sangli-satara-0-to-1-yrs-jobid-iuZTdZ982LdzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,.,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-amravati-aurangabad-sangli-satara-0-to-1-yrs-jobid-o08FzWAHjMtzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Maxgen Technologies,.,https://www.timesjobs.com/job-detail/data-analyst-internship-in-pune-maxgen-technologies-pune-jalgaon-kolhapur-nagpur-solapur-0-to-1-yrs-jobid-iS1VyL4hjT1zpSvf__PLUS__uAgZw==&source=srp
Data Analysts,Zoxima Solutions Pvt. Ltd.,"reports ,DataAnalysts, MySQL",https://www.timesjobs.com/job-detail/data-analysts-zoxima-solutions-pvt-ltd-3-to-8-yrs-jobid-0FE6imVjfYVzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Veeva Systems,"interpersonal skills ,DataAnalyst, communication",https://www.timesjobs.com/job-detail/data-analyst-veeva-systems-germany-0-to-3-yrs-jobid-CR__SLASH__N3B9FTFFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"Bigdataanalyst,Dataanalyst, analytical tools , collecting data",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-mumbai-chennai-1-to-2-yrs-jobid-ZB453Ly1al9zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Veeva Systems,"interpersonal skills ,DataAnalyst, communication",https://www.timesjobs.com/job-detail/data-analyst-veeva-systems-germany-0-to-3-yrs-jobid-O4h__SLASH__HyLyo21zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,the modern dimension,"oracle , sas , bi , dashboards ,dataanalyst, alteryx , sql , tableau",https://www.timesjobs.com/job-detail/data-analyst-the-modern-dimension-delhi-delhi-ncr-bengaluru-bangalore-3-to-6-yrs-jobid-e8uz7Jlb7tNzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"sas , consulting , program management , mobile ,dataanalyst, sql , sas / sql",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-mumbai-pune-4-to-8-yrs-jobid-WYlSXzYPClZzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"visualization , sas , spotfire , dashboards ,dataanalyst, alteryx , software packages",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-chennai-4-to-8-yrs-jobid-h0oh__PLUS__cxHXAZzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"data analysis , predictive analytics , spss ,dataanalyst, sql , factor analysis",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-gurgaon-2-to-4-yrs-jobid-ww9YII5CDJBzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,ADROIT LEARNING AND MANPOWER PVT LTD,"data analysis , dashboards ,dataanalyst, sql , tableau , infrastructure , data visualization",https://www.timesjobs.com/job-detail/data-analyst-adroit-learning-and-manpower-pvt-ltd-ahmedabad-7-to-10-yrs-jobid-WBvKyuoVhsFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"data analytics , sas , spss , dashboards ,dataanalyst, sql , tableau , statistical modeling , data visualization",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-gurgaon-2-to-5-yrs-jobid-uOkGoeLk6zpzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,cibirix digital media,"advanced analytics , visualization , data analytics , bi , dashboards ,dataanalyst, sql , tableau , data visualization",https://www.timesjobs.com/job-detail/data-analyst-cibirix-digital-media-2-to-5-yrs-jobid-mavAjLNUf__SLASH__lzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,ANR SOFTWARE PVT LTD,"data analytics , information management , sas , spss ,dataanalyst, sql , data science , written communication",https://www.timesjobs.com/job-detail/data-analyst-anr-software-pvt-ltd-noida-greater-noida-0-to-1-yrs-jobid-3u9iFrzffLdzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,IQVIA,"python , sql , data analysis , healthcare knowledge , geography data , advanced analytics , consulting ,dataanalyst, data science , data governance",https://www.timesjobs.com/job-detail/data-analyst-iqvia-australia-2-to-5-yrs-jobid-7F2T9E2t8OpzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,ADROIT LEARNING AND MANPOWER PVT LTD,"data analysis , dashboards ,dataanalyst, sql , tableau , infrastructure , data visualization",https://www.timesjobs.com/job-detail/data-analyst-adroit-learning-and-manpower-pvt-ltd-ahmedabad-7-to-10-yrs-jobid-br1pHb__SLASH__W37pzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,3RI Technologies Pvt Ltd,"bi , mobile ,dataanalyst, sql , tableau , data science , data visualization",https://www.timesjobs.com/job-detail/data-analyst-3ri-technologies-pvt-ltd-pune-1-to-3-yrs-jobid-qIKYkY3l__PLUS__vpzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Myntra,"sql , excel , powerbi , r , python , customer analytics , data analysis , business analysis , mining , dashboards ,dataanalyst, data extraction , database , tableau",https://www.timesjobs.com/job-detail/data-analyst-myntra-bengaluru-bangalore-2-to-5-yrs-jobid-mfB8L4ORmm5zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Phenom,"sql analysis , data manipulation , statistical modeling , data visualization , communication , information technology , logistic regression , bi , linear regression , database , data science , data analysis ,dataanalyst, tableau , statistical analysis",https://www.timesjobs.com/job-detail/data-analyst-phenom-hyderabad-secunderabad-4-to-7-yrs-jobid-X5QxYHWaMJJzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"visualization , regression analysis , dashboards , sql , java , data science , data structures , data analytics , customer success , sas , business analytics ,dataanalyst, tableau , unix / linux",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-bengaluru-bangalore-3-to-5-yrs-jobid-EDJ8k3x41QxzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analysis , data analytics , data mining , business analysis , business analyst ,dataanalyst, data science , advanced excel",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-bengaluru-bangalore-3-to-6-yrs-jobid-wl4mfyoE4lFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,legalwiz.in private limited,"information technology , data mining , data warehousing , storage , dashboards ,dataanalyst, tableau , data visualization",https://www.timesjobs.com/job-detail/data-analyst-legalwiz-in-private-limited-ahmedabad-0-to-1-yrs-jobid-__SLASH__gRqJ6UQJxdzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,ANR SOFTWARE PVT LTD,"data analytics , information management , sas , spss ,dataanalyst, sql , data science , written communication",https://www.timesjobs.com/job-detail/data-analyst-anr-software-pvt-ltd-noida-greater-noida-0-to-1-yrs-jobid-RymjB7u05GRzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,cibirix digital media,"advanced analytics , visualization , data analytics , bi , dashboards ,dataanalyst, sql , tableau , data visualization",https://www.timesjobs.com/job-detail/data-analyst-cibirix-digital-media-2-to-5-yrs-jobid-h2JlSmQjJ__PLUS__JzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analytics , big data analytics , data mining , consulting , data reports ,dataanalyst, database , data science , data scientist , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-delhi-delhi-ncr-0-to-3-yrs-jobid-itG2TPzU7C9zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analytics , big data analytics , data mining , consulting , data reports ,dataanalyst, database , data science , data scientist , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-chennai-4-to-7-yrs-jobid-1NIpqaLvHiFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analytics , big data analytics , data mining , data reports ,dataanalyst, database , data science , data scientist , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-chennai-4-to-7-yrs-jobid-PCETLpi73opzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analytics , big data analytics , data mining , data reports ,dataanalyst, database , data science , data scientist , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-delhi-delhi-ncr-1-to-3-yrs-jobid-__SLASH__WUF2EcmP5tzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analytics , big data analytics , data mining , data reports ,dataanalyst, database , data science , data scientist , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-bengaluru-bangalore-2-to-3-yrs-jobid-hdOEQbV70__PLUS__ZzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data analytics , big data analytics , data mining , data reports ,dataanalyst, database , data science , data scientist , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-mumbai-0-to-3-yrs-jobid-l225Ln__PLUS__zTP1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data mining , spss , data warehousing , sql , data science , xml , data visualization , data analytics , data analysis , sas , information management , big data analytics ,dataanalyst, business objects , analyst",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-hyderabad-secunderabad-1-to-3-yrs-jobid-__PLUS__EvZ1FDNGG1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"visualization , regression analysis , dashboards , sql , java , data science , data structures , data analytics , customer success , sas , business analytics ,dataanalyst, tableau , unix / linux",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-bengaluru-bangalore-3-to-5-yrs-jobid-kzsLpL97Ce5zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,ivy tech solutions,"data quality , information technology , etl , data integration",https://www.timesjobs.com/job-detail/data-analyst-ivy-tech-solutions-0-to-3-yrs-jobid-ir84VKy5pDtzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,myglamm popxo,"data analysis , excel , sql , python , communication skills , bi , dashboards , data visualization , tableau , analyst",https://www.timesjobs.com/job-detail/data-analyst-myglamm-popxo-delhi-ncr-2-to-4-yrs-jobid-VZCQlgCzYH1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Myntra,"data analysis , pricing strategies , financial reporting , sales forecasting , stakeholder management , reconciliation , stock , finance , trend analysis",https://www.timesjobs.com/job-detail/data-analyst-myntra-bengaluru-bangalore-2-to-5-yrs-jobid-EDuAGyO87m9zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Infostretch Solution Pvt Ltd,"advanced data analytics , python , sql , capital markets , investment operations , data validation , test scripts , healthcare , functional testing , user acceptance testing , mobile , uat , bfsi",https://www.timesjobs.com/job-detail/data-analyst-infostretch-solution-pvt-ltd-los-angeles-6-to-8-yrs-jobid-vbIVti__SLASH__Di21zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,virtusa consulting services pvt. ltd.,"data interpretation , statistical analysis , database management , process improvement , communication skills , data mining , javascript , sql , business objects , xml",https://www.timesjobs.com/job-detail/data-analyst-virtusa-consulting-services-pvt-ltd-chicago-8-to-11-yrs-jobid-gtq8mFkfmVNzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Hexanika,"test data , sql queries , testing , sql",https://www.timesjobs.com/job-detail/data-analyst-hexanika-pune-0-to-3-yrs-jobid-2iBss__PLUS__F0JNFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"information technology , technology consulting , software life cycle , python , information management",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-hyderabad-secunderabad-3-to-8-yrs-jobid-fE2cyq5KgE1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,virtusa consulting services pvt. ltd.,"data modelling , data analysis , data warehousing , data profiling , business justification , metadata , etl",https://www.timesjobs.com/job-detail/data-analyst-virtusa-consulting-services-pvt-ltd-chennai-1-to-2-yrs-jobid-W8d9vOv8M__PLUS__NzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,virtusa consulting services pvt. ltd.,"data modelling , data analysis , data warehousing , data profiling , business analysis , metadata , etl",https://www.timesjobs.com/job-detail/data-analyst-virtusa-consulting-services-pvt-ltd-chennai-1-to-2-yrs-jobid-oJo4PfgF5yNzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,alliance recruitment agency,"python , sql , Python Strong",https://www.timesjobs.com/job-detail/data-analyst-alliance-recruitment-agency-anand-8-to-10-yrs-jobid-__PLUS__PqVkNeEAXBzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,alliance recruitment agency,"python , problem solving , sql",https://www.timesjobs.com/job-detail/data-analyst-alliance-recruitment-agency-ahmedabad-8-to-10-yrs-jobid-bUkB3zA__PLUS__kElzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,LAKSH HUMAN RESOURCE,"algorithms , python , rdbms , data mining , machine learning , nosql , database , big data",https://www.timesjobs.com/job-detail/data-analyst-laksh-human-resource-thiruvananthapuram-2-to-10-yrs-jobid-im063p6PIwxzpSvf__PLUS__uAgZw==&source=srp
Data Analysts,kudosindia,"test cases , database , metrics , component testing",https://www.timesjobs.com/job-detail/data-analysts-kudosindia-mumbai-0-to-3-yrs-jobid-jwsOC__PLUS__mfxfNzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Ipseity Group,"reports , vb , data collection , xml , procedures",https://www.timesjobs.com/job-detail/data-analyst-ipseity-group-bhopal-1-to-3-yrs-jobid-__PLUS__TctM7SuPhxzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"python , sas , data mining , ensemble , machine learning , sql , pl / sql",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-bengaluru-bangalore-0-to-2-yrs-jobid-GqGbaDlTY5lzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"python , problem solving , reporting tools",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-delhi-delhi-ncr-3-to-5-yrs-jobid-79d16EyyYApzpSvf__PLUS__uAgZw==&source=srp
Data analyst,Analytics Vidhya,"reports , excel , mis , information systems , reporting",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-bengaluru-bangalore-3-to-6-yrs-jobid-J4drDlzUM0RzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,BUSISOL SOURCING INDIA PVT. LTD,"charts , data mining , formulas , relational database , sql server , reporting services",https://www.timesjobs.com/job-detail/data-analyst-busisol-sourcing-india-pvt-ltd-mumbai-0-to-3-yrs-jobid-60KDI67c0eRzpSvf__PLUS__uAgZw==&source=srp
Data analyst,BUSISOL SOURCING INDIA PVT. LTD,"reports , charts , data mining , formulas , reporting services , relational database , sql server",https://www.timesjobs.com/job-detail/data-analyst-busisol-sourcing-india-pvt-ltd-delhi-0-to-3-yrs-jobid-A236It7owqlzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,DecisionTree Analytics and Services,"data mining , sql , postgresql , mysql , product delivery , written communication",https://www.timesjobs.com/job-detail/data-analyst-decisiontree-analytics-and-services-gurgaon-1-to-3-yrs-jobid-MsNmEIUcpzFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,YuktaMedia LLP,"Information Systems , Computer Science , Computer Engineering , Software Engineering",https://www.timesjobs.com/job-detail/data-analyst-yuktamedia-llp-pune-0-to-2-yrs-jobid-EwxCl1mqFtZzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,advanced risk analytics private limited,"visualizing data , data collection , Flood data",https://www.timesjobs.com/job-detail/data-analyst-advanced-risk-analytics-private-limited-pune-0-to-3-yrs-jobid-SZM6uVUNwy1zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,vixplor analytics pvt ltd,"Marketing Ability , Leadership Qualities , Communication Skill , Achieving Sales Target , Fluent in Hindi , marketing , sales",https://www.timesjobs.com/job-detail/data-analyst-vixplor-analytics-pvt-ltd-kolkata-0-to-5-yrs-jobid-8N2yoZC5lHVzpSvf__PLUS__uAgZw==&source=srp
DATA ANALYST,mobileforce,"website , campaigns , google analytics , social media",https://www.timesjobs.com/job-detail/data-analyst-mobileforce-indonesia-0-to-3-yrs-jobid-23z2yKUIVupzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Travel Centric Technology,"information technology , team player , sql",https://www.timesjobs.com/job-detail/data-analyst-travel-centric-technology-bengaluru-bangalore-2-to-5-yrs-jobid-n21eRI__SLASH__rVENzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"data cleansing , upgraded software , master data",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-surat-6-to-9-yrs-jobid-8KEt4MOhJoRzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,SEVEN CONSULTANCY,"production , implementation , commissioning",https://www.timesjobs.com/job-detail/data-analyst-seven-consultancy-surat-6-to-9-yrs-jobid-qr1Ire4YIYtzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,IQVIA,"data analysis , alteryx , sql , business intelligence , communication skills , visualization , data science , san , advanced analytics , consulting , tableau",https://www.timesjobs.com/job-detail/data-analyst-iqvia-pune-0-to-2-yrs-jobid-omI8u5WD5KBzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"python , sql , messaging , infrastructure",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-noida-greater-noida-2-to-5-yrs-jobid-xZjVsrlXT6FzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"sql , unix shell scripting , games , perl , python , perl scripting , sas , problem solving , unix shell , php",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-bengaluru-bangalore-4-to-6-yrs-jobid-VABwl6BFq4VzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,Analytics Vidhya,"bi , business intelligence , sql , qlikview",https://www.timesjobs.com/job-detail/data-analyst-analytics-vidhya-hyderabad-secunderabad-mumbai-delhi-delhi-ncr-pune-2-to-5-yrs-jobid-86vnXDdIjpFzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,virtusa consulting services pvt. ltd.,"data analysis , data modelling , requirement elicitation , business cases , data warehousing , metadata , etl , data profiling",https://www.timesjobs.com/job-detail/data-analyst-virtusa-consulting-services-pvt-ltd-chennai-8-to-11-yrs-jobid-n4jQrkWmqklzpSvf__PLUS__uAgZw==&source=srp
Data Analyst,virtusa consulting services pvt. ltd.,"data analysis , data modelling , data warehousing , business cases , process specifications , data profiling",https://www.timesjobs.com/job-detail/data-analyst-virtusa-consulting-services-pvt-ltd-chennai-1-to-2-yrs-jobid-Mum__PLUS__PXvh401zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,IQVIA,"data analysis , bi tools , sql , python , communication skills , principal , science",https://www.timesjobs.com/job-detail/data-analyst-iqvia-bengaluru-bangalore-cochin-kochi-ernakulam-2-to-5-yrs-jobid-jWK38dR__PLUS__AR5zpSvf__PLUS__uAgZw==&source=srp
Data Analyst,targray india pvt ltd,"data analysis , ms sql , python , etl , business analytics , algorithms , data mining , bi , storage , xml , mysql , data structures , computer application , triggers , written communication",https://www.timesjobs.com/job-detail/data-analyst-targray-india-pvt-ltd-gurgaon-3-to-6-yrs-jobid-2bnFYquJ539zpSvf__PLUS__uAgZw==&source=srp
